,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
http://occupydemocrats.com/2016/09/19/montel-williams-calls-trump-pastor-celebrating-nyc-bombing-sparks-twitter-war/,0.0
http://occupydemocrats.com/2016/09/19/joyous-trump-cheers-nyc-bombing-demands-credit-predicting/,0.0
http://occupydemocrats.com/2016/09/19/just-autopsy-finds-black-child-killed-cops-shot-back-three-times/,0.0
,0.0
http://occupydemocrats.com/2016/09/20/twitter-explodes-mockery-republican-congressman-blames-kaepernick-nyc-bombing/,0.0
http://occupydemocrats.com/2016/09/20/just-trump-pick-oil-tycoon-hates-animals-oversee-national-parks/,0.0
http://occupydemocrats.com/2016/09/20/federal-prosecutors-accuse-chris-christie-of-plotting-bridgegate-video/,0.0
http://occupydemocrats.com/2016/09/20/unprecedented-pres-h-w-bush-stuns-republicans-endorses-hillary/,0.0
http://occupydemocrats.com/2016/09/20/proof-trump-stole-258000-from-his-foundations-donors-to-settle-lawsuits/,0.0
,0.0
,0.0
http://occupydemocrats.com/2016/09/21/horror-90s-trump-kept-hitlers-speeches-bedside/,0.0
http://occupydemocrats.com/2016/09/22/just-man-screams-go-muslim-throws-firebomb-car/,0.0
http://occupydemocrats.com/2016/09/23/outrage-trump-makes-1-8-million-profit-taxpayer-funded-secret-service/,0.0
http://occupydemocrats.com/2016/09/23/just-u-s-officials-investigating-trump-campaigns-secret-ties-putins-kremlin/,0.0
,0.0
http://occupydemocrats.com/2016/09/26/trump-panicking-bloomberg-announces-screen-fact-checking-debate/,0.0
http://occupydemocrats.com/2016/09/27/trump-said-obamas-chicagos-crime-rate-exploded-gone/,0.0
http://occupydemocrats.com/2016/09/27/trump-just-gave-pathetic-excuse-losing-hillary-debate/,0.0
http://occupydemocrats.com/2016/09/27/mexican-peso-just-skyrocketed-hillarys-dominant-performance/,0.0
http://occupydemocrats.com/2016/09/27/nypd-defiantly-live-fact-checked-trumps-stop-frisk-lies-debate/,0.0
http://occupydemocrats.com/2016/09/27/major-polls-tonights-debate-just-came-results/,0.0
http://occupydemocrats.com/2016/09/27/zach-galifianakis-just-unloaded-mentally-challenged-trump-brutal-takedown/,0.0
http://occupydemocrats.com/2016/09/27/busted-huge-ring-trump-fans-caught-rigging-online-debate-polls-2/,0.0
http://occupydemocrats.com/2016/09/27/breaking-republicans-move-shut-government-sick-reason/,0.0
,0.0
https://www.politico.com/story/2016/09/exclusive-george-hw-bush-to-vote-for-hillary-228395?cmpid=sf,0.0
https://www.politico.com/story/2016/09/clinton-campaign-memo-outlines-map-to-victory-228389?cmpid=sf,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
http://occupydemocrats.com/2016/09/20/unprecedented-pres-h-w-bush-stuns-republicans-endorses-hillary/,0.0
,0.0
,0.0
http://occupydemocrats.com/2016/09/23/bombshell-abc-reveals-trump-paid-hundreds-millions-russian-oligarchs-2/,0.0
http://occupydemocrats.com/2016/09/27/trump-just-gave-pathetic-excuse-losing-hillary-debate/,0.0
http://occupydemocrats.com/2016/09/27/trump-advisor-giuliani-should-drop-out-of-debates/,0.0
,0.0
http://www.addictinginfo.org/2016/09/19/proof-the-mainstream-media-is-manipulating-the-election-by-taking-bill-clinton-out-of-context/,0.0
http://www.addictinginfo.org/2016/09/19/trumps-latest-campaign-promise-may-be-his-most-horrible-one-yet/,0.0
http://ww7.winningdemocrats.com/,0.0
,0.0
,0.0
,0.0
http://ww1.winningdemocrats.com/,0.0
http://addictinginfo.org/2016/09/26/networks-confirm-they-will-not-be-fact-checking-donald-trump-in-any-way/,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
http://occupydemocrats.com/2016/09/22/multiple-witnesses-riot-police-shoot-unarmed-charlotte-protester-head/,0.0
http://occupydemocrats.com/2016/09/23/bombshell-abc-reveals-trump-paid-hundreds-millions-russian-oligarchs-2/,0.0
http://occupydemocrats.com/2016/09/23/breaking-new-jersey-moves-impeach-chris-christie-bridgegate/,0.0
,0.0
,0.0
http://occupydemocrats.com/2016/09/27/breaking-putins-troll-army-caught-rigging-twitter-pretend-trump-won/,0.0
http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
https://abcnews.go.com/Politics/impact-debates-debatable/story?id=42176433&cid=abcnp_fb,1.0
https://abcnews.go.com/US/source-suspect-wanted-nyc-area-bombing/story?id=42190675&cid=abcnp_fb,1.0
https://abcnews.go.com/Politics/donald-trump-repeats-calls-police-profiling-nyc-explosion/story?id=42191664&cid=abcnp_fb,1.0
https://abcnews.go.com/US/bombing-incidences-ny-nj-linked-sources/story?id=42190095&cid=abcnp_fb,1.0
https://abcnews.go.com/Politics/trump-surrogates-push-narrative-clinton-started-birtherism/story?id=42176658&cid=abcnp_fb,1.0
https://abcnews.go.com/US/bombing-incidences-ny-nj-linked-sources/story?id=42190095&cid=abcnp_fb,1.0
,1.0
https://abcnews.go.com/International/woman-killed-children-injured-airstrikes-aleppo/story?id=42191300&cid=abcnp_fb,1.0
https://abcnews.go.com/International/syrian-military-us-russia-brokered-ceasefire/story?id=42198664&cid=abcnp_fb,1.0
https://abcnews.go.com/US/source-suspect-wanted-nyc-area-bombing/story?id=42190675&cid=abcnp_fb,1.0
https://abcnews.go.com/Politics/ivanka-trump-secret-service-protection/story?id=42196407&cid=abcnp_fb,1.0
https://abcnews.go.com/Politics/obama-describes-trumps-presidential-run-infomerical-reality-show/story?id=42185191&cid=abcnp_fb,1.0
,1.0
,1.0
,1.0
https://abcnews.go.com/Politics/terrorist-attacks-impact-2016-presidential-race-experts/story?id=42192997&cid=abcnp_fb,1.0
https://abcnews.go.com/Politics/ivanka-trump-meets-speaker-ryan-york-city/story?id=42205844&cid=abcnp_fb,1.0
,1.0
https://abcnews.go.com/Politics/presidential-debate-week/story?id=42193163&cid=abcnp_fb,1.0
,1.0
,1.0
,1.0
https://abcnews.go.com/Politics/presidential-debates/story?id=41482391&cid=abcnp_fb,1.0
https://abcnews.go.com/US/ny-nj-bombings-suspect-visited-taliban-stronghold-pakistan/story?id=42214798&cid=abcnp_fb,1.0
https://abcnews.go.com/ABCNews/donald-trump-jr-compares-syrian-refugees-skittles/story?id=42214535&cid=abcnp_fb,1.0
,1.0
https://abcnews.go.com/Politics/obama-recaps-presidency-final-general-assembly-address/story?id=42198280&cid=abcnp_fb,1.0
https://abcnews.go.com/International/humanitarian-assistance-syria-suspended-attack-aid-convoy/story?id=42216263&cid=abcnp_fb,1.0
https://abcnews.go.com/Politics/donald-trump-jrs-skittles-tweet-highlights-key-campaign/story?id=42218871&cid=abcnp_fb,1.0
,1.0
https://abcnews.go.com/US/nyc-bombing-suspects-journal-recovered-officials/story?id=42223549&cid=abcnp_fb,1.0
https://abcnews.go.com/US/fbi-opened-previous-inquiry-bombing-suspect-ahmad-khan/story?id=42201580&cid=abcnp_fb,1.0
