fb_url,url,label
https://www.facebook.com/politico/posts/10153852153391680,https://www.politico.com/story/2016/09/trump-rival-cruz-to-throw-support-to-gop-nominee-228584?cmpid=sf,1
https://www.facebook.com/politico/posts/10153852358836680,https://www.politico.com/story/2016/09/trump-rival-cruz-to-throw-support-to-gop-nominee-228584?cmpid=sf,1
https://www.facebook.com/politico/posts/10153841027911680,https://www.politico.com/story/2016/09/trump-response-new-york-bomb-228350?cmpid=sf,1
https://www.facebook.com/politico/posts/10153862636551680,https://www.politico.com/story/2016/09/trump-reacts-to-first-debate-performance-228766?cmpid=sf,1
https://www.facebook.com/politico/posts/10153850595811680,https://www.politico.com/story/2016/09/trump-praises-egypts-al-sisi-hes-a-fantastic-guy-228560?cmpid=sf,1
https://www.facebook.com/politico/posts/10153859704106680,https://www.politico.com/story/2016/09/trump-post-debate-worries-228659?cmpid=sf,1
https://www.facebook.com/politico/posts/10153849650971680,https://www.politico.com/story/2016/09/trump-post-debate-fundraising-228526?cmpid=sf,1
https://www.facebook.com/politico/posts/10153861603201680,https://www.politico.com/story/2016/09/trump-oppose-iraq-war-fact-check-228742?cmpid=sf,1
https://www.facebook.com/politico/posts/10153848950481680,https://www.politico.com/story/2016/09/trump-on-charlotte-protests-228512?cmpid=sf,1
https://www.facebook.com/politico/posts/10153849481651680,https://www.politico.com/story/2016/09/trump-on-charlotte-protests-228512?cmpid=sf,1
https://www.facebook.com/politico/posts/10153846836976680,https://www.politico.com/story/2016/09/trump-never-trumpers-dying-228465?cmpid=sf,1
https://www.facebook.com/politico/posts/10153851444211680,https://www.politico.com/story/2016/09/trump-muslim-ban-turkey-president-erdogan-228565?cmpid=sf,1
https://www.facebook.com/politico/posts/10153863609551680,https://www.politico.com/story/2016/09/trump-miss-universe-alicia-machado-228797?cmpid=sf,1
https://www.facebook.com/politico/posts/10153862804666680,https://www.politico.com/story/2016/09/trump-miss-universe-alicia-machado-228768?cmpid=sf,1
https://www.facebook.com/politico/posts/10153861687866680,https://www.politico.com/story/2016/09/trump-minorities-living-in-hell-228726?cmpid=sf,1
https://www.facebook.com/politico/posts/10153848902091680,https://www.politico.com/story/2016/09/trump-lester-holt-moderator-228510?cmpid=sf,1
https://www.facebook.com/politico/posts/10153850842831680,https://www.politico.com/story/2016/09/trump-lester-holt-moderator-228510?cmpid=sf,1
https://www.facebook.com/politico/posts/10153842861371680,https://www.politico.com/story/2016/09/trump-jr-compares-syrian-refugees-to-bad-skittles-228392?cmpid=sf,1
https://www.facebook.com/politico/posts/10153859901176680,https://www.politico.com/story/2016/09/trump-islamic-state-plan-first-2016-debate-228660?cmpid=sf,1
https://www.facebook.com/politico/posts/10153843759946680,https://www.politico.com/story/2016/09/trump-islamic-state-clinton-228397?cmpid=sf,1
https://www.facebook.com/politico/posts/10153862364781680,https://www.politico.com/story/2016/09/trump-housing-collapse-228708?cmpid=sf,1
https://www.facebook.com/politico/posts/10153846652476680,https://www.politico.com/story/2016/09/trump-foundation-washington-post-pence-228454?cmpid=sf,1
https://www.facebook.com/politico/posts/10153845915901680,https://www.politico.com/story/2016/09/trump-forces-lagged-clinton-in-august-money-race-228448?cmpid=sf,1
https://www.facebook.com/politico/posts/10153862895056680,https://www.politico.com/story/2016/09/trump-first-debate-unhinged-228772?cmpid=sf,1
https://www.facebook.com/politico/posts/10153863282756680,https://www.politico.com/story/2016/09/trump-first-debate-restraint-mike-pence-228787?cmpid=sf,1
https://www.facebook.com/politico/posts/10153862974566680,https://www.politico.com/story/2016/09/trump-first-debate-performance-paul-ryan-228784?cmpid=sf,1
https://www.facebook.com/politico/posts/10153862477716680,https://www.politico.com/story/2016/09/trump-first-debate-performance-campaign-react-228764?cmpid=sf,1
https://www.facebook.com/politico/posts/10153860245701680,https://www.politico.com/story/2016/09/trump-energy-team-mike-mckenna-myron-ebell-228672?cmpid=sf,1
https://www.facebook.com/politico/posts/10153860375561680,https://www.politico.com/story/2016/09/trump-debate-tim-kaine-228676?cmpid=sf,1
https://www.facebook.com/politico/posts/10153861562716680,https://www.politico.com/story/2016/09/trump-debate-russia-hacking-228737?cmpid=sf,1
https://www.facebook.com/politico/posts/10153863521071680,https://www.politico.com/story/2016/09/trump-debate-performance-obama-228796?cmpid=sf,1
https://www.facebook.com/politico/posts/10153863248021680,https://www.politico.com/story/2016/09/trump-debate-performance-joe-biden-228791?cmpid=sf,1
https://www.facebook.com/politico/posts/10153863113156680,https://www.politico.com/story/2016/09/trump-debate-birther-donna-brazile-228781?cmpid=sf,1
https://www.facebook.com/politico/posts/10153861704281680,https://www.politico.com/story/2016/09/trump-debate-bill-clinton-affairs-228748?cmpid=sf,1
https://www.facebook.com/politico/posts/10153858936641680,https://www.politico.com/story/2016/09/trump-debate-babe-ruth-conway-228636?cmpid=sf,1
https://www.facebook.com/politico/posts/10153844548621680,https://www.politico.com/story/2016/09/trump-clinton-terror-response-228416?cmpid=sf,1
https://www.facebook.com/politico/posts/10153861433151680,https://www.politico.com/story/2016/09/trump-clinton-islamic-state-debate-228714?cmpid=sf,1
https://www.facebook.com/politico/posts/10153861412181680,https://www.politico.com/story/2016/09/trump-clinton-first-debate-fights-228710?cmpid=sf,1
https://www.facebook.com/politico/posts/10153862186506680,https://www.politico.com/story/2016/09/trump-clinton-first-debate-fights-228710?cmpid=sf,1
https://www.facebook.com/politico/posts/10153861646446680,https://www.politico.com/story/2016/09/trump-clinton-fight-first-debate-228730?cmpid=sf,1
https://www.facebook.com/politico/posts/10153861514556680,https://www.politico.com/story/2016/09/trump-clinton-fight-first-debate-228704?cmpid=sf,1
https://www.facebook.com/politico/posts/10153842099096680,https://www.politico.com/story/2016/09/trump-clinton-egypt-al-sisi-228371?cmpid=sf,1
https://www.facebook.com/politico/posts/10153844101236680,https://www.politico.com/story/2016/09/trump-clinton-debate-sleep-228407?cmpid=sf,1
https://www.facebook.com/politico/posts/10153862549226680,https://www.politico.com/story/2016/09/trump-clinton-debate-performance-tim-kaine-228765?cmpid=sf,1
https://www.facebook.com/politico/posts/10153861814501680,https://www.politico.com/story/2016/09/trump-clinton-come-out-swinging-over-nafta-228712?cmpid=sf,1
https://www.facebook.com/politico/posts/10153845515421680,https://www.politico.com/story/2016/09/trump-clinton-campaign-cash-228447?cmpid=sf,1
https://www.facebook.com/politico/posts/10153862834566680,https://www.politico.com/story/2016/09/trump-climate-change-stance-228771?cmpid=sf,1
https://www.facebook.com/politico/posts/10153863157416680,https://www.politico.com/story/2016/09/trump-climate-change-stance-228771?cmpid=sf,1
https://www.facebook.com/politico/posts/10153852052471680,https://www.politico.com/story/2016/09/trump-charlotte-drugs-mayor-responds-228574?cmpid=sf,1
https://www.facebook.com/politico/posts/10153852680701680,https://www.politico.com/story/2016/09/trump-campaign-money-woes-228601?cmpid=sf,1
https://www.facebook.com/politico/posts/10153849837396680,https://www.politico.com/story/2016/09/trump-campaign-chair-kathy-miller-resigns-228527?cmpid=sf,1
https://www.facebook.com/politico/posts/10153852595686680,https://www.politico.com/story/2016/09/trump-builds-clinton-profile-debate-228578?cmpid=sf,1
https://www.facebook.com/politico/posts/10153849803586680,https://www.politico.com/story/2016/09/trump-blames-drugs-charlotte-228531?cmpid=sf,1
https://www.facebook.com/politico/posts/10153862875541680,https://www.politico.com/story/2016/09/trump-blame-first-debate-performance-228775?cmpid=sf,1
https://www.facebook.com/politico/posts/10153846817696680,https://www.politico.com/story/2016/09/trump-ben-carson-cabinet-228463?cmpid=sf,1
https://www.facebook.com/politico/posts/10153844741636680,https://www.politico.com/story/2016/09/trump-ads-rex-elsass-228423?cmpid=sf,1
https://www.facebook.com/politico/posts/10153844870961680,https://www.politico.com/story/2016/09/trump-ad-clintons-gennifer-flowers-228429?cmpid=sf,1
https://www.facebook.com/politico/posts/10153861460191680,https://www.politico.com/story/2016/09/top-moments-first-2016-presidential-debate-228702?cmpid=sf,1
https://www.facebook.com/politico/posts/10153862266756680,https://www.politico.com/story/2016/09/top-moments-first-2016-presidential-debate-228702?cmpid=sf,1
https://www.facebook.com/politico/posts/10153850040286680,https://www.politico.com/story/2016/09/tim-scott-charlotte-police-shooting-video-228547?cmpid=sf,1
https://www.facebook.com/politico/posts/10153863466766680,https://www.politico.com/story/2016/09/tim-kaine-mike-pence-vice-presidential-debate-228778?cmpid=sf,1
https://www.facebook.com/politico/posts/10153858905721680,https://www.politico.com/story/2016/09/tim-kaine-hillary-clinton-debate-expectations-228652?cmpid=sf,1
https://www.facebook.com/politico/posts/10153846614656680,https://www.politico.com/story/2016/09/tim-kaine-ellen-degeneres-show-228459?cmpid=sf,1
https://www.facebook.com/politico/posts/10153844965281680,https://www.politico.com/story/2016/09/tim-huelskamp-house-republicans-228425?cmpid=sf,1
https://www.facebook.com/politico/posts/10153841319486680,https://www.politico.com/story/2016/09/terror-threat-new-york-trump-obama-228353?cmpid=sf,1
https://www.facebook.com/politico/posts/10153841788741680,https://www.politico.com/story/2016/09/terror-response-clinton-trump-228359?cmpid=sf,1
https://www.facebook.com/politico/posts/10153844396341680,https://www.politico.com/story/2016/09/terence-crutcher-tulsa-shooting-clinton-228411?cmpid=sf,1
https://www.facebook.com/politico/posts/10153852796981680,https://www.politico.com/story/2016/09/ted-cruz-donald-trump-insults-endorse-228594?cmpid=sf,1
https://www.facebook.com/politico/posts/10153850053451680,https://www.politico.com/story/2016/09/ted-cruz-donald-trump-endorsement-228540?cmpid=sf,1
https://www.facebook.com/politico/posts/10153847470396680,https://www.politico.com/story/2016/09/ted-cruz-donald-trump-budget-fight-228493?cmpid=sf,1
https://www.facebook.com/politico/posts/10153852969296680,https://www.politico.com/story/2016/09/ted-cruz-donald-trump-backstory-228609?cmpid=sf,1
https://www.facebook.com/politico/posts/10153850099196680,https://www.politico.com/story/2016/09/syria-john-kerry-truce-end-228551?cmpid=sf,1
https://www.facebook.com/politico/posts/10153863936096680,https://www.politico.com/story/2016/09/swing-state-republicans-dump-on-trump-228815?cmpid=sf,1
https://www.facebook.com/politico/posts/10153862007651680,https://www.politico.com/story/2016/09/simon-says-trump-clinton-debate-228752?cmpid=sf,1
https://www.facebook.com/politico/posts/10153843499996680,https://www.politico.com/story/2016/09/simon-says-clinton-trump-lies-228383?cmpid=sf,1
https://www.facebook.com/politico/posts/10153843180546680,https://www.politico.com/story/2016/09/sid-blumenthal-birthers-clinton-obama-228388?cmpid=sf,1
https://www.facebook.com/politico/posts/10153843554316680,https://www.politico.com/story/2016/09/sid-blumenthal-birthers-clinton-obama-228388?cmpid=sf,1
https://www.facebook.com/politico/posts/10153864316716680,https://www.politico.com/story/2016/09/shimon-peres-israeli-leader-for-8-decades-dies-at-93-215625?cmpid=sf,1
https://www.facebook.com/politico/posts/10153860575936680,https://www.politico.com/story/2016/09/senate-to-vote-wednesday-on-override-of-saudi-9-11-bill-228684?cmpid=sf,1
https://www.facebook.com/politico/posts/10153847223121680,https://www.politico.com/story/2016/09/senate-saudi-arabia-tank-sales-228479?cmpid=sf,1
https://www.facebook.com/politico/posts/10153848652321680,https://www.politico.com/story/2016/09/senate-liberals-public-option-228501?cmpid=sf,1
https://www.facebook.com/politico/posts/10153847508461680,https://www.politico.com/story/2016/09/senate-divided-white-house-nightmare-228492?cmpid=sf,1
https://www.facebook.com/politico/posts/10153844805786680,https://www.politico.com/story/2016/09/senate-budget-deal-campaign-finance-internet-228428?cmpid=sf,1
https://www.facebook.com/politico/posts/10153861035666680,https://www.politico.com/story/2016/09/saudi-arabia-veto-911-228686?cmpid=sf,1
https://www.facebook.com/politico/posts/10153842358101680,https://www.politico.com/story/2016/09/sasse-letter-iran-228386?cmpid=sf,1
https://www.facebook.com/politico/posts/10153850311746680,https://www.politico.com/story/2016/09/russian-hackers-influence-election-228543?cmpid=sf,1
https://www.facebook.com/politico/posts/10153860101741680,https://www.politico.com/story/2016/09/rudy-giuliani-trump-debate-228671?cmpid=sf,1
https://www.facebook.com/politico/posts/10153846966931680,https://www.politico.com/story/2016/09/rudy-giuliani-slams-clinton-obama-terror-228470?cmpid=sf,1
https://www.facebook.com/politico/posts/10153842606101680,https://www.politico.com/story/2016/09/roy-blunt-ad-buy-senate-republicans-228373?cmpid=sf,1
https://www.facebook.com/politico/posts/10153861001506680,https://www.politico.com/story/2016/09/robert-menendez-new-jersey-corruption-228697?cmpid=sf,1
https://www.facebook.com/politico/posts/10153846438271680,https://www.politico.com/story/2016/09/robby-mook-fight-joe-scarborough-228456?cmpid=sf,1
https://www.facebook.com/politico/posts/10153848234916680,https://www.politico.com/story/2016/09/robby-mook-fight-joe-scarborough-228456?cmpid=sf,1
https://www.facebook.com/politico/posts/10153843366721680,https://www.politico.com/story/2016/09/richard-burr-carolina-senate-228297?cmpid=sf,1
https://www.facebook.com/politico/posts/10153859503661680,https://www.politico.com/story/2016/09/presidential-debate-fact-checking-228653?cmpid=sf,1
https://www.facebook.com/politico/posts/10153859593866680,https://www.politico.com/story/2016/09/poll-who-is-winning-trump-clinton-228661?cmpid=sf,1
https://www.facebook.com/politico/posts/10153850080306680,https://www.politico.com/story/2016/09/poll-trump-clinton-iowa-colorado-virginia-228539?cmpid=sf,1
https://www.facebook.com/politico/posts/10153860289606680,https://www.politico.com/story/2016/09/poll-clinton-trump-who-is-winning-228675?cmpid=sf,1
https://www.facebook.com/politico/posts/10153859726306680,https://www.politico.com/story/2016/09/poll-clinton-trump-tied-before-debate-228665?cmpid=sf,1
https://www.facebook.com/politico/posts/10153849332736680,https://www.politico.com/story/2016/09/poll-clinton-trump-north-carolina-228522?cmpid=sf,1
https://www.facebook.com/politico/posts/10153848854081680,https://www.politico.com/story/2016/09/poll-clinton-trump-hispanic-voters-228508?cmpid=sf,1
https://www.facebook.com/politico/posts/10153841546621680,https://www.politico.com/story/2016/09/peter-king-pandering-political-correctness-228356?cmpid=sf,1
https://www.facebook.com/politico/posts/10153859049051680,https://www.politico.com/story/2016/09/pence-stop-and-frisk-228635?cmpid=sf,1
https://www.facebook.com/politico/posts/10153842058606680,https://www.politico.com/story/2016/09/pence-clinton-war-terror-228369?cmpid=sf,1
https://www.facebook.com/politico/posts/10153863957971680,https://www.politico.com/story/2016/09/pence-charter-pilot-vincent-caldara-228785?cmpid=sf,1
https://www.facebook.com/politico/posts/10153862513936680,https://www.politico.com/story/2016/09/paul-ryan-reform-prison-sentencing-228695?cmpid=sf,1
https://www.facebook.com/politico/posts/10153846788566680,https://www.politico.com/story/2016/09/paul-ryan-house-override9-11-veto-228464?cmpid=sf,1
https://www.facebook.com/politico/posts/10153858968651680,https://www.politico.com/story/2016/09/paul-ryan-debate-advice-228639?cmpid=sf,1
https://www.facebook.com/politico/posts/10153844659956680,https://www.politico.com/story/2016/09/patty-murray-donates-dcss-228420?cmpid=sf,1
https://www.facebook.com/politico/posts/10153851741766680,https://www.politico.com/story/2016/09/pat-mcrory-charlotte-protesters-anarchists-228571?cmpid=sf,1
https://www.facebook.com/politico/posts/10153841356206680,https://www.politico.com/story/2016/09/obama-un-refugee-push-terror-228352?cmpid=sf,1
https://www.facebook.com/politico/posts/10153844010846680,https://www.politico.com/story/2016/09/obama-un-address-228408?cmpid=sf,1
https://www.facebook.com/politico/posts/10153846364036680,https://www.politico.com/story/2016/09/obama-trump-similarities-michael-hayden-228452?cmpid=sf,1
https://www.facebook.com/politico/posts/10153859635511680,https://www.politico.com/story/2016/09/obama-takes-on-zoning-laws-in-bid-to-build-more-housing-spur-growth-228650?cmpid=sf,1
https://www.facebook.com/politico/posts/10153850254316680,https://www.politico.com/story/2016/09/obama-saudi-arabia-228521?cmpid=sf,1
https://www.facebook.com/politico/posts/10153863814371680,https://www.politico.com/story/2016/09/obama-nominates-ambassador-to-cuba-in-long-shot-move-228810?cmpid=sf,1
https://www.facebook.com/politico/posts/10153840402091680,https://www.politico.com/story/2016/09/obama-netanyahu-israel-228335?cmpid=sf,1
https://www.facebook.com/politico/posts/10153852448896680,https://www.politico.com/story/2016/09/obama-jasta-228548?cmpid=sf,1
https://www.facebook.com/politico/posts/10153841493231680,https://www.politico.com/story/2016/09/obama-islamic-state-failed-cause-228360?cmpid=sf,1
https://www.facebook.com/politico/posts/10153851665726680,https://www.politico.com/story/2016/09/obama-clinton-debate-2016-advice-228569?cmpid=sf,1
https://www.facebook.com/politico/posts/10153850631691680,https://www.politico.com/story/2016/09/obama-charlotte-protests-228561?cmpid=sf,1
https://www.facebook.com/politico/posts/10153850022861680,https://www.politico.com/story/2016/09/obama-arts-humanities-medals-morgan-freeman-terry-gross-228536?cmpid=sf,1
https://www.facebook.com/politico/posts/10153859872071680,https://www.politico.com/story/2016/09/obama-arnold-palmer-228668?cmpid=sf,1
https://www.facebook.com/politico/posts/10153852626836680,https://www.politico.com/story/2016/09/obama-african-american-museum-charlotte-228603?cmpid=sf,1
https://www.facebook.com/politico/posts/10153844358536680,https://www.politico.com/story/2016/09/nra-clinton-leaves-you-unprotected-228410?cmpid=sf,1
https://www.facebook.com/politico/posts/10153850559206680,https://www.politico.com/story/2016/09/north-carolina-rep-charlotte-protesters-hate-white-people-228556?cmpid=sf,1
https://www.facebook.com/politico/posts/10153846555881680,https://www.politico.com/story/2016/09/north-carolina-protests-trump-reaction-228458?cmpid=sf,1
https://www.facebook.com/politico/posts/10153845997846680,https://www.politico.com/story/2016/09/north-carolina-protests-keith-lamont-scott-228450?cmpid=sf,1
https://www.facebook.com/politico/posts/10153842182131680,https://www.politico.com/story/2016/09/north-carolina-obama-bathroom-bill-lawsuit-228381?cmpid=sf,1
https://www.facebook.com/politico/posts/10153849242736680,https://www.politico.com/story/2016/09/newt-gingrich-trump-inner-cities-228518?cmpid=sf,1
https://www.facebook.com/politico/posts/10153859655731680,https://www.politico.com/story/2016/09/new-york-times-trump-undecided-voters-228658?cmpid=sf,1
https://www.facebook.com/politico/posts/10153851611551680,https://www.politico.com/story/2016/09/nerdcast-2016-are-you-ready-for-debate-night-228568?cmpid=sf,0
https://www.facebook.com/politico/posts/10153841079491680,https://www.politico.com/story/2016/09/naturalized-afghanistan-citizen-sought-in-manhattan-blast-228351?cmpid=sf,1
https://www.facebook.com/politico/posts/10153844472611680,https://www.politico.com/story/2016/09/mormons-for-hillary-utah-228415?cmpid=sf,1
https://www.facebook.com/politico/posts/10153849773271680,https://www.politico.com/story/2016/09/mitch-mcconnell-budget-bill-228528?cmpid=sf,1
https://www.facebook.com/politico/posts/10153851830226680,https://www.politico.com/story/2016/09/mills-immunity-228580?cmpid=sf,1
https://www.facebook.com/politico/posts/10153850066671680,https://www.politico.com/story/2016/09/mike-pence-police-shootings-racism-228537?cmpid=sf,1
https://www.facebook.com/politico/posts/10153863580491680,https://www.politico.com/story/2016/09/mike-pence-climate-change-228799?cmpid=sf,1
https://www.facebook.com/politico/posts/10153850803756680,https://www.politico.com/story/2016/09/mike-pence-bill-clinton-character-228563?cmpid=sf,1
https://www.facebook.com/politico/posts/10153851779346680,https://www.politico.com/story/2016/09/mike-lee-no-trump-supreme-court-228573?cmpid=sf,1
https://www.facebook.com/politico/posts/10153860851616680,https://www.politico.com/story/2016/09/meese-trump-transition-228694?cmpid=sf,1
https://www.facebook.com/politico/posts/10153848155196680,https://www.politico.com/story/2016/09/mccrory-calls-state-of-emergency-in-north-carolina-deploys-national-guard-228506?cmpid=sf,1
https://www.facebook.com/politico/posts/10153841860701680,https://www.politico.com/story/2016/09/matteo-renzi-joke-bill-clinton-228363?cmpid=sf,1
https://www.facebook.com/politico/posts/10153850782621680,https://www.politico.com/story/2016/09/mark-cuban-trump-clinton-debate-228562?cmpid=sf,1
https://www.facebook.com/politico/posts/10153852087691680,https://www.politico.com/story/2016/09/mark-cuban-debate-trump-react-228577?cmpid=sf,1
https://www.facebook.com/politico/posts/10153844618446680,https://www.politico.com/story/2016/09/lindsey-graham-trump-birther-228421?cmpid=sf,1
https://www.facebook.com/politico/posts/10153861753366680,https://www.politico.com/story/2016/09/lester-holt-debate-clinton-trump-228751?cmpid=sf,1
https://www.facebook.com/politico/posts/10153862317766680,https://www.politico.com/story/2016/09/lester-holt-debate-clinton-trump-228751?cmpid=sf,1
https://www.facebook.com/politico/posts/10153842678531680,https://www.politico.com/story/2016/09/latvia-us-228377?cmpid=sf,1
https://www.facebook.com/politico/posts/10153842379711680,https://www.politico.com/story/2016/09/latvia-russia-trump-clinton-228382?cmpid=sf,1
https://www.facebook.com/politico/posts/10153851502376680,https://www.politico.com/story/2016/09/la-times-endorses-clinton-228566?cmpid=sf,1
https://www.facebook.com/politico/posts/10153853200791680,https://www.politico.com/story/2016/09/kim-kardashian-donald-trump-vote-228591?cmpid=sf,1
https://www.facebook.com/politico/posts/10153846941491680,https://www.politico.com/story/2016/09/kellyanne-conway-clinton-police-killings-228478?cmpid=sf,1
https://www.facebook.com/politico/posts/10153852331841680,https://www.politico.com/story/2016/09/keith-scott-shooting-video-228583?cmpid=sf,1
https://www.facebook.com/politico/posts/10153860915206680,https://www.politico.com/story/2016/09/kaine-orlando-shooting-228698?cmpid=sf,1
https://www.facebook.com/politico/posts/10153840261811680,https://www.politico.com/story/2016/09/johnson-weld-libertarian-debate-228340?cmpid=sf,1
https://www.facebook.com/politico/posts/10153864344406680,https://www.politico.com/story/2016/09/john-warner-hillary-clinton-228819?cmpid=sf,1
https://www.facebook.com/politico/posts/10153864003456680,https://www.politico.com/story/2016/09/john-sununu-endorses-trump-228774?cmpid=sf,1
